CustomerID,TotalAmount,AvgOrderAmount,OrderCount,FavoriteProduct,CustomerValue
14891.0,5543.8,167.9939393939394,33,PACK OF 12 LONDON TISSUES ,Middle Value
14893.0,12378.5,169.56849315068493,73,WHITE SAGE INCENSE,Middle Value
14894.0,6557.5,285.10869565217394,23,RAIN PONCHO RETROSPOT,Middle Value
14895.0,111387.1,223.66887550200804,498,BUBBLEGUM RING ASSORTED,High Value
14896.0,4687.7,109.01627906976744,43,"KEY FOB , GARAGE DESIGN",Middle Value
14897.0,13663.8,248.43272727272725,55,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,Middle Value
14898.0,13035.2,112.37241379310345,116,PLACE SETTING WHITE HEART,Middle Value
14901.0,14212.9,148.05104166666666,96,SILVER MUG BONE CHINA TREE OF LIFE,Middle Value
14902.0,3326.6,166.32999999999998,20,ANTIQUE SILVER T-LIGHT GLASS,Middle Value
14903.0,28106.3,79.17267605633802,355,MULTI COLOUR SILVER T-LIGHT HOLDER,Middle Value
14904.0,10254.4,148.61449275362318,69,CHRISTMAS PUDDING TRINKET POT ,Middle Value
14905.0,6161.5,362.44117647058823,17,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
14907.0,35011.0,212.1878787878788,165,72 SWEETHEART FAIRY CAKE CASES,High Value
14908.0,2778.0,308.6666666666667,9,IVORY WICKER HEART MEDIUM,Middle Value
14910.0,4343.5,144.78333333333333,30,EGG FRYING PAN IVORY ,Middle Value
14911.0,1438250.6,253.3469438083495,5677,60 CAKE CASES VINTAGE CHRISTMAS,High Value
14912.0,8678.5,321.4259259259259,27,"FEATHER PEN,HOT PINK",Middle Value
14913.0,12274.3,141.083908045977,87,PENS ASSORTED FUNNY FACE,Middle Value
14915.0,3074.8,256.23333333333335,12,15CM CHRISTMAS GLASS BALL 20 LIGHTS,Middle Value
14916.0,12689.8,164.8025974025974,77,ASSTD DESIGN 3D PAPER STICKERS,Middle Value
14918.0,16101.5,357.81111111111113,45,FLOWERS TILE COASTER,Middle Value
14920.0,9777.7,171.53859649122808,57,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
14921.0,13160.7,168.7269230769231,78,CHRISTMAS TREE STAR DECORATION,Middle Value
14923.0,7491.0,170.25,44,60 CAKE CASES VINTAGE CHRISTMAS,Middle Value
14924.0,3100.5,310.05,10,JOY LARGE WOOD LETTERS,Middle Value
14929.0,2238.8,203.52727272727273,11,SET OF 60 I LOVE LONDON CAKE CASES ,Middle Value
14930.0,23728.6,185.3796875,128,POLKADOT PEN,High Value
14931.0,12576.8,306.7512195121951,41,HOT WATER BOTTLE KEEP CALM,Middle Value
14932.0,3635.3,213.84117647058824,17,COSY HOUR CIGAR BOX MATCHES ,Middle Value
14934.0,18909.4,217.34942528735633,87,FUNKY DIVA PEN,Middle Value
14935.0,17847.1,1784.7099999999998,10,RAIN PONCHO ,Middle Value
14936.0,81370.2,223.5445054945055,364,PLACE SETTING WHITE HEART,High Value
14937.0,16218.8,477.0235294117647,34,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
14944.0,59002.5,347.0735294117647,170,RED RETROSPOT WRAP ,High Value
14946.0,1009.0,336.3333333333333,3,PAPER LANTERN 9 POINT HOLLY STAR S,Middle Value
14947.0,2908.2,207.72857142857143,14,FILIGREE HEART BUTTERFLY WHITE ,Middle Value
14948.0,11019.7,174.91587301587302,63,SET OF 12 MINI LOAF BAKING CASES,Middle Value
14950.0,3712.0,195.3684210526316,19,WOODEN HEART CHRISTMAS SCANDINAVIAN,Middle Value
14951.0,3116.9,155.845,20,LA PALMIERA TILE COASTER,Middle Value
14952.0,80994.9,586.9195652173912,138,AGED GLASS SILVER T-LIGHT HOLDER,High Value
14953.0,2898.2,52.69454545454545,55,PENS ASSORTED FUNNY FACE,Middle Value
14954.0,3361.7,39.54941176470588,85,CACTI T-LIGHT CANDLES,Middle Value
14957.0,584.9,48.74166666666667,12,LONDON BUS COFFEE MUG,Low Value
14958.0,4996.8,118.97142857142858,42,BOTANICAL LAVENDER GIFT WRAP ,Middle Value
14959.0,6954.2,117.86779661016949,59,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
14960.0,2212.7,81.95185185185184,27,WOODEN STAR CHRISTMAS SCANDINAVIAN,Low Value
14961.0,70446.8,225.79102564102564,312,POPCORN HOLDER,High Value
14962.0,1267.0,253.4,5,VINTAGE UNION JACK PENNANT,Middle Value
14963.0,14878.0,75.14141414141415,198,POPCORN HOLDER,Middle Value
14964.0,2062.1,158.62307692307692,13,VICTORIAN GLASS HANGING T-LIGHT,Low Value
14965.0,5990.0,72.16867469879519,83,IVORY HANGING DECORATION  HEART,Middle Value
14966.0,1913.2,50.347368421052636,38,BUBBLEGUM RING ASSORTED,Middle Value
14967.0,4638.0,773.0,6,CHOCOLATE HOT WATER BOTTLE,Middle Value
14968.0,1475.9,39.88918918918919,37,FOOD/DRINK SPONGE STICKERS,Middle Value
14970.0,15920.6,468.2529411764706,34,DOORMAT UNION FLAG,Middle Value
14971.0,11165.7,69.78562500000001,160,MAGIC DRAWING SLATE DOLLY GIRL ,Middle Value
14972.0,1147.7,63.76111111111111,18,DANISH ROSE PHOTO FRAME,Low Value
14973.0,13144.5,410.765625,32,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
14974.0,1143.9,54.471428571428575,21,STRAWBERRY SHOPPER BAG,Low Value
14975.0,2799.4,254.4909090909091,11,ANGEL DECORATION 3 BUTTONS ,Middle Value
14976.0,7908.6,109.84166666666667,72,CHOCOLATE THIS WAY METAL SIGN,Middle Value
14978.0,19314.2,89.4175925925926,216,FANCY FONTS BIRTHDAY WRAP,Middle Value
14981.0,1021.2,127.65,8,PACK OF 12 RED RETROSPOT TISSUES ,Low Value
14984.0,2132.7,52.017073170731706,41,JAZZ HEARTS ADDRESS BOOK,Middle Value
14985.0,2967.5,34.10919540229885,87,ETCHED GLASS COASTER,Middle Value
14987.0,3264.0,816.0,4,RED HANGING HEART T-LIGHT HOLDER,Middle Value
14988.0,3345.4,83.635,40,LED TEA LIGHTS,Middle Value
14995.0,2332.3,38.2344262295082,61,CHOCOLATE 1 WICK MORRIS BOX CANDLE,Middle Value
14997.0,5462.0,210.07692307692307,26,BUBBLEGUM RING ASSORTED,Middle Value
14998.0,4298.7,57.315999999999995,75,PACK OF 6 COCKTAIL PARASOL STRAWS,Middle Value
15000.0,4905.2,63.7038961038961,77,CHRISTMAS METAL TAGS ASSORTED ,Middle Value
15002.0,16417.6,142.76173913043476,115,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
15004.0,12463.2,78.88101265822785,158,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
15005.0,63165.7,56.44834673815907,1119,RED RETROSPOT CHARLOTTE BAG,Middle Value
15006.0,5020.9,34.86736111111111,144,ENGLISH ROSE GARDEN SECATEURS,Middle Value
15007.0,1569.1,130.75833333333333,12,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,Low Value
15009.0,12617.8,69.32857142857142,182,PLASTERS IN TIN VINTAGE PAISLEY ,Middle Value
15010.0,3089.4,154.47,20,WHITE ROCKING HORSE HAND PAINTED,Middle Value
15012.0,4230.4,33.05,128,AGED GLASS SILVER T-LIGHT HOLDER,Middle Value
15014.0,2601.7,74.33428571428571,35,CHILDRENS APRON APPLES DESIGN,Middle Value
15016.0,1700.4,85.02000000000001,20,PACK OF 6 COCKTAIL PARASOL STRAWS,Low Value
15017.0,1255.8,62.79,20,CHRISTMAS HANGING STAR WITH BELL,Low Value
15018.0,4962.1,160.0677419354839,31,WRAP BAD HAIR DAY,Middle Value
15019.0,2660.0,38.0,70,CUBIC MUG PINK POLKADOT,Middle Value
15021.0,19148.2,40.56822033898305,472,WOODEN PICTURE FRAME WHITE FINISH,Middle Value
15022.0,9050.4,67.03999999999999,135,BUBBLEGUM RING ASSORTED,Middle Value
15023.0,68027.6,121.0455516014235,562,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
15024.0,16613.3,107.18258064516128,155,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
15025.0,3770.1,52.3625,72,ICE CREAM PEN LIP GLOSS ,Middle Value
15026.0,4690.0,76.88524590163935,61,Manual,Middle Value
15027.0,10661.5,304.6142857142857,35,HEART FILIGREE DOVE  SMALL,Middle Value
15028.0,6271.3,130.65208333333334,48,PACK OF 12 LONDON TISSUES ,Middle Value
15030.0,5182.8,740.4,7,ENGLISH ROSE GARDEN SECATEURS,Middle Value
15031.0,6681.4,60.19279279279279,111,POPCORN HOLDER,Middle Value
15032.0,49591.0,953.6730769230769,52,JUMBO  BAG BAROQUE BLACK WHITE,Middle Value
15033.0,25866.7,50.71901960784314,510,BROCADE RING PURSE ,Middle Value
15034.0,43086.1,109.35558375634517,394,POPCORN HOLDER,Middle Value
15035.0,2527.3,93.60370370370372,27,DISCO BALL CHRISTMAS DECORATION,Middle Value
15036.0,4655.5,36.65748031496063,127,CUBIC MUG FLOCK BLUE ON BROWN,Middle Value
15038.0,7054.9,54.26846153846154,130,VINTAGE RED ENAMEL TRIM MUG ,Middle Value
15039.0,199144.4,132.58615179760318,1502,"ASSORTED FLOWER COLOUR ""LEIS""",Middle Value
15041.0,1803.5,26.917910447761194,67,HEART DECORATION RUSTIC HANGING ,Middle Value
15042.0,1359.3,271.86,5,SWEETHEART WIRE FRUIT BOWL,Middle Value
15043.0,5369.999999999999,1789.9999999999998,3,JUMBO BAG PINK VINTAGE PAISLEY,Middle Value
15044.0,77002.3,169.98300220750554,453,LETTER SHAPE PENCIL SHARPENER,Middle Value
15045.0,7356.6,613.0500000000001,12,3 HOOK PHOTO SHELF ANTIQUE WHITE,Middle Value
15046.0,52137.7,253.09563106796116,206,ASSORTED COLOUR BIRD ORNAMENT,High Value
15047.0,3436.2,156.1909090909091,22,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
15048.0,3840.5,39.59278350515464,97,GROW A FLYTRAP OR SUNFLOWER IN TIN,Middle Value
15049.0,1211.6999999999998,403.8999999999999,3,LARGE WHITE HONEYCOMB PAPER BELL  ,Middle Value
15050.0,17820.9,228.47307692307695,78,FILIGRIS HEART WITH BUTTERFLY,Middle Value
15051.0,13916.1,97.31538461538462,143,AGED GLASS SILVER T-LIGHT HOLDER,Middle Value
15052.0,2157.8,71.92666666666668,30,PACK OF 12 HEARTS DESIGN TISSUES ,Middle Value
15053.0,6977.9,98.28028169014084,71,PENS ASSORTED FUNNY FACE,Middle Value
15054.0,3021.0,26.5,114,CACTI T-LIGHT CANDLES,Middle Value
15057.0,14895.0,595.8,25,TEA PARTY  WRAPPING PAPER ,Middle Value
15058.0,21249.9,76.99239130434783,276,CHRISTMAS CRAFT LITTLE FRIENDS,Middle Value
15059.0,13377.2,56.44388185654009,237,DISCO BALL CHRISTMAS DECORATION,Middle Value
15060.0,3030.9,25.048760330578514,121,DISCO BALL CHRISTMAS DECORATION,Middle Value
15061.0,545341.4,1353.2044665012409,403,HANGING JAM JAR T-LIGHT HOLDER,High Value
15062.0,9878.6,173.30877192982456,57,LIPSTICK PEN FUSCHIA,Middle Value
15063.0,3708.0,741.6,5,6 RIBBONS RUSTIC CHARM,Middle Value
15065.0,31581.3,203.75032258064516,155,SPACEBOY GIFT WRAP,High Value
15066.0,8935.9,212.7595238095238,42,SET OF 36 TEATIME PAPER DOILIES,Middle Value
15067.0,17447.6,212.77560975609754,82,SMALL CERAMIC TOP STORAGE JAR ,Middle Value
15068.0,5533.6,53.20769230769231,104,SMALL FOLDING SCISSOR(POINTED EDGE),Middle Value
15069.0,11095.3,158.50428571428571,70,SPACEBOY GIFT WRAP,Middle Value
15070.0,1062.0,1062.0,1,PAPER CHAIN KIT 50'S CHRISTMAS ,Middle Value
15071.0,9820.7,377.7192307692308,26,PHOTO FRAME CORNICE,Middle Value
15073.0,10434.1,193.22407407407408,54,FINE WICKER HEART ,Middle Value
15074.0,7488.7,178.30238095238096,42,60 CAKE CASES DOLLY GIRL DESIGN,Middle Value
15075.0,7730.3,286.3074074074074,27,60 CAKE CASES VINTAGE CHRISTMAS,Middle Value
15076.0,8808.5,179.76530612244898,49,AREA PATROLLED METAL SIGN,Middle Value
15078.0,97431.1,221.43431818181818,440,JUMBO BAG RED RETROSPOT,High Value
15079.0,8956.1,190.55531914893618,47,CANDLEHOLDER PINK HANGING HEART,Middle Value
15081.0,5048.0,152.96969696969697,33,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
15083.0,882.0,176.4,5,HOMEMADE JAM SCENTED CANDLES,Low Value
15087.0,3069.4,204.62666666666667,15,GIRLS ALPHABET IRON ON PATCHES ,Middle Value
15088.0,11600.7,203.52105263157895,57,CARD CHRISTMAS VILLAGE,Middle Value
15089.0,24208.4,166.9544827586207,145,VANILLA INCENSE IN TIN,Middle Value
15090.0,3813.2,165.79130434782607,23,MINI PAINT SET VINTAGE ,Middle Value
15091.0,4807.1,160.23666666666668,30,WRAP WEDDING DAY,Middle Value
15092.0,4578.1,176.08076923076925,26,20 DOLLY PEGS RETROSPOT,Middle Value
15093.0,45970.2,425.65,108,WORLD WAR 2 GLIDERS ASSTD DESIGNS,High Value
15095.0,13706.0,291.6170212765957,47,MINI PAINT SET VINTAGE ,Middle Value
15096.0,2193.9,199.44545454545457,11,ICE CREAM PEN LIP GLOSS ,Middle Value
15097.0,2480.8,99.23200000000001,25,RETROSPOT CIGAR BOX MATCHES ,Low Value
15098.0,399165.0,133055.0,3,PICNIC BASKET WICKER 60 PIECES,Middle Value
15099.0,4104.8,178.4695652173913,23,PRETTY HANGING QUILTED HEARTS,Middle Value
15100.0,8760.0,2920.0,3,VICTORIAN SEWING BOX LARGE,Middle Value
15101.0,3175.3,396.9125,8,AGED GLASS SILVER T-LIGHT HOLDER,Middle Value
15103.0,7033.599999999999,200.95999999999998,35,WRAP ENGLISH ROSE ,Middle Value
15104.0,10274.4,148.90434782608696,69,WRAP BILLBOARD FONTS DESIGN,Middle Value
15105.0,22989.3,227.6168316831683,101,FELTCRAFT PRINCESS OLIVIA DOLL,High Value
15106.0,14225.2,142.252,100,WOODEN HEART CHRISTMAS SCANDINAVIAN,Middle Value
15107.0,3195.0,187.94117647058823,17,MULTI COLOUR SILVER T-LIGHT HOLDER,Middle Value
15108.0,13002.5,216.70833333333334,60,RED ROCKING HORSE HAND PAINTED,Middle Value
15109.0,4849.5,173.19642857142858,28,BATHROOM METAL SIGN,Middle Value
15110.0,9961.0,284.6,35,GLASS JAR ENGLISH CONFECTIONERY,Middle Value
15111.0,15674.8,186.6047619047619,84,GARDENERS KNEELING PAD KEEP CALM ,Middle Value
15113.0,36093.3,360.93300000000005,100,WORLD WAR 2 GLIDERS ASSTD DESIGNS,High Value
15114.0,27605.6,140.12994923857866,197,10 COLOUR SPACEBOY PEN,Middle Value
15115.0,3401.1,161.95714285714286,21,12 PENCILS TALL TUBE SKULLS,Middle Value
15116.0,13527.5,300.6111111111111,45,60 CAKE CASES VINTAGE CHRISTMAS,Middle Value
15117.0,15517.8,196.42784810126582,79,SMALL CHINESE STYLE SCISSOR,Middle Value
15118.0,2448.0,2448.0,1,GIRLS ALPHABET IRON ON PATCHES ,Middle Value
15119.0,2664.0,190.28571428571428,14,PACK OF 60 PINK PAISLEY CAKE CASES,Middle Value
15120.0,3588.2,170.86666666666665,21,MULTICOLOUR SPRING FLOWER MUG,Middle Value
15121.0,4577.2,163.47142857142856,28,10 COLOUR SPACEBOY PEN,Middle Value
15122.0,16337.8,199.24146341463413,82,JUMBO BAG RED RETROSPOT,Middle Value
15123.0,21993.1,207.4820754716981,106,BUBBLEGUM RING ASSORTED,High Value
15124.0,1841.9,122.79333333333334,15,WOODEN HEART CHRISTMAS SCANDINAVIAN,Low Value
15125.0,115284.8,907.7543307086614,127,JUMBO BAG APPLES,High Value
15127.0,4065.3,254.08125,16,SET OF 3 WOODEN HEART DECORATIONS,Middle Value
15128.0,14710.0,144.2156862745098,102,PENS ASSORTED FUNNY FACE,Middle Value
15129.0,34474.0,410.4047619047619,84,CHOCOLATE HOT WATER BOTTLE,High Value
15130.0,3301.1,150.04999999999998,22,PACK OF 12 HEARTS DESIGN TISSUES ,Middle Value
15132.0,9779.3,188.06346153846152,52,SET 20 NAPKINS FAIRY CAKES DESIGN ,Middle Value
15133.0,9824.2,338.7655172413793,29,BLACK ENCHANTED FOREST PLACEMAT,Middle Value
15134.0,13879.9,190.13561643835615,73,MINI PAINT SET VINTAGE ,Middle Value
15135.0,1390.5,154.5,9,BUTTON BOX ,Low Value
15136.0,12867.0,189.22058823529412,68,BLUE STRIPE CERAMIC DRAWER KNOB,Middle Value
15139.0,1789.6,137.66153846153844,13,SET/6 COLLAGE PAPER CUPS,Low Value
15140.0,23542.5,294.28125,80,COLOUR GLASS T-LIGHT HOLDER HANGING,High Value
15142.0,4987.4,191.8230769230769,26,PACK OF 12 RED RETROSPOT TISSUES ,Middle Value
15143.0,2594.5,185.32142857142858,14,BOX OF 24 COCKTAIL PARASOLS,Middle Value
15144.0,65804.4,303.24608294930874,217,JUMBO BAG APPLES,High Value
15145.0,11947.3,178.3179104477612,67,12 PENCILS TALL TUBE RED RETROSPOT,Middle Value
15146.0,13271.6,145.84175824175824,91,10 COLOUR SPACEBOY PEN,Middle Value
15147.0,6235.0,222.67857142857142,28,MINI PAINT SET VINTAGE ,Middle Value
15148.0,3012.9,150.645,20,SMALL FOLDING SCISSOR(POINTED EDGE),Middle Value
15149.0,5208.0,226.43478260869566,23,VICTORIAN GLASS HANGING T-LIGHT,Middle Value
15150.0,53144.7,154.9408163265306,343,BOTANICAL LILY GIFT WRAP,Middle Value
15152.0,47456.9,175.11771217712177,271,PACK OF 72 RETROSPOT CAKE CASES,Middle Value
15153.0,3292.5,149.6590909090909,22,CHRISTMAS METAL POSTCARD WITH BELLS,Middle Value
15154.0,2964.2,34.87294117647058,85,CHARLIE+LOLA MY ROOM DOOR SIGN,Middle Value
15156.0,9614.9,174.81636363636363,55,FANCY FONTS BIRTHDAY WRAP,Middle Value
15157.0,19360.7,154.8856,125,SMALL GLASS SUNDAE DISH CLEAR,Middle Value
15158.0,4014.0,573.4285714285714,7,CHICK GREY HOT WATER BOTTLE,Middle Value
15159.0,186410.1,262.54943661971834,710,PENS ASSORTED FUNNY FACE,High Value
15160.0,1581.6,395.4,4,CHICK GREY HOT WATER BOTTLE,Middle Value
15163.0,3044.7,104.98965517241379,29,FRENCH STYLE STORAGE JAR JAM,Middle Value
15164.0,8430.5,81.8495145631068,103,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
15165.0,4877.5,180.64814814814815,27,GRAND CHOCOLATECANDLE,Middle Value
15167.0,1630.0,39.75609756097561,41,RIBBON REEL HEARTS DESIGN ,Middle Value
15168.0,1065.6,213.11999999999998,5,WOODEN TREE CHRISTMAS SCANDINAVIAN,Middle Value
15171.0,12895.0,2579.0,5,VINTAGE UNION JACK BUNTING,Middle Value
15172.0,16240.5,147.6409090909091,110,CHRISTMAS HANGING STAR WITH BELL,Middle Value
15174.0,1357.5,123.4090909090909,11,POTTERING MUG,Low Value
15175.0,2241.4,97.45217391304348,23,LETTER SHAPE PENCIL SHARPENER,Low Value
15178.0,405.0,135.0,3,JUMBO BAG STRAWBERRY,Low Value
15179.0,22069.5,237.30645161290323,93,WORLD WAR 2 GLIDERS ASSTD DESIGNS,High Value
15180.0,875.0,145.83333333333334,6,TEA BAG PLATE RED RETROSPOT,Low Value
15181.0,6894.8,430.925,16,KEY RING BASEBALL BOOT ASSORTED ,Middle Value
15182.0,6228.5,214.77586206896552,29,GIN + TONIC DIET METAL SIGN,Middle Value
15184.0,4067.6,64.56507936507937,63,IVORY HANGING DECORATION  EGG,Middle Value
15185.0,3106.2,147.9142857142857,21,CHRISTMAS TREE PAINTED ZINC ,Middle Value
15186.0,4114.1,216.53157894736844,19,PLACE SETTING WHITE HEART,Middle Value
15187.0,47771.8,524.9648351648352,91,MULTI COLOUR SILVER T-LIGHT HOLDER,High Value
15189.0,162253.9,765.3485849056603,212,HANGING JAM JAR T-LIGHT HOLDER,High Value
15192.0,10443.2,204.7686274509804,51,BROCADE RING PURSE ,Middle Value
15193.0,4993.2,262.8,19,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
15194.0,76165.3,245.69451612903228,310,HANGING PHOTO CLIP ROPE LADDER,High Value
15195.0,38610.0,38610.0,1,METAL SIGN TAKE IT OR LEAVE IT ,Middle Value
15197.0,10796.1,337.378125,32,ROTATING SILVER ANGELS T-LIGHT HLDR,Middle Value
15198.0,1936.4,193.64000000000001,10,GROW A FLYTRAP OR SUNFLOWER IN TIN,Middle Value
15199.0,12687.0,975.9230769230769,13,PINK BABY BUNTING,Middle Value
15201.0,12365.4,179.2086956521739,69,JAM MAKING SET PRINTED,Middle Value
15203.0,18278.0,128.71830985915494,142,JIGSAW TREE WITH WATERING CAN,Middle Value
15204.0,3165.8,351.7555555555556,9,MINI JIGSAW SPACEBOY,Middle Value
15205.0,6532.4,176.55135135135134,37,DAIRY MAID STRIPE MUG,Middle Value
15206.0,4203.0,467.0,9,GREEN REGENCY TEACUP AND SAUCER,Middle Value
15208.0,8701.2,207.17142857142858,42,36 PENCILS TUBE RED RETROSPOT,Middle Value
15210.0,3311.8,165.59,20,MINI CAKE STAND T-LIGHT HOLDER,Middle Value
15211.0,8944.1,172.00192307692308,52,ANTIQUE SILVER T-LIGHT GLASS,Middle Value
15212.0,1018.0,203.6,5,HEART IVORY TRELLIS LARGE,Middle Value
15213.0,3283.5,136.8125,24,RED RETROSPOT WRAP ,Middle Value
15214.0,16614.4,151.04000000000002,110,CHRISTMAS METAL POSTCARD WITH BELLS,Middle Value
15215.0,7349.4,209.98285714285714,35,HAND WARMER RED LOVE HEART,Middle Value
15216.0,966.0,483.0,2,LUNCH BAG  BLACK SKULL.,Middle Value
15218.0,57568.9,346.80060240963854,166,LARGE CIRCULAR MIRROR MOBILE,High Value
15219.0,3057.5,339.72222222222223,9,GLASS APOTHECARY BOTTLE TONIC,Middle Value
15220.0,17789.6,152.04786324786323,117,SET/6 COLLAGE PAPER CUPS,Middle Value
15221.0,4032.5,806.5,5,WOOD 2 DRAWER CABINET WHITE FINISH,Middle Value
15222.0,5850.0,1170.0,5,CHARLOTTE BAG SUKI DESIGN,Middle Value
15223.0,7557.5,377.875,20,PACK OF 72 RETROSPOT CAKE CASES,Middle Value
15224.0,3220.8,230.05714285714288,14,60 TEATIME FAIRY CAKE CASES,Middle Value
15225.0,4094.0,178.0,23,"KEY FOB , BACK DOOR ",Middle Value
15226.0,1544.1,193.0125,8,PACK OF 12 HEARTS DESIGN TISSUES ,Middle Value
15227.0,12194.0,210.24137931034483,58,PACK OF 12 HEARTS DESIGN TISSUES ,Middle Value
15228.0,33867.1,270.9368,125,60 CAKE CASES DOLLY GIRL DESIGN,High Value
15230.0,4296.0,186.7826086956522,23,EMPIRE GIFT WRAP,Middle Value
15232.0,6120.6,197.43870967741935,31,CHARLOTTE BAG APPLES DESIGN,Middle Value
15234.0,1970.0,140.71428571428572,14,FENG SHUI PILLAR CANDLE,Low Value
15235.0,22475.1,157.16853146853146,143,WRAP DAISY CARPET ,Middle Value
15236.0,3210.5,214.03333333333333,15,GINGHAM ROSE WRAP,Middle Value
15237.0,14123.2,142.65858585858587,99,HAIRCLIPS FORTIES FABRIC ASSORTED,Middle Value
15238.0,10719.9,214.398,50,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
15239.0,7805.9,159.30408163265307,49,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
15240.0,17065.7,218.79102564102564,78,NAMASTE SWAGAT INCENSE,Middle Value
15241.0,17564.4,159.67636363636365,110,RED POLKADOT BEAKER ,Middle Value
15243.0,3166.8,143.94545454545457,22,PINK POLKADOT WRAP ,Middle Value
15244.0,6315.7,185.75588235294117,34,PACK OF 6 BIRDY GIFT TAGS,Middle Value
15245.0,25158.4,282.6786516853933,89,NATURAL SLATE HEART CHALKBOARD ,High Value
15246.0,5141.5,155.8030303030303,33,MINI PAINT SET VINTAGE ,Middle Value
15247.0,3560.0,593.3333333333334,6,CANDLEHOLDER PINK HANGING HEART,Middle Value
15249.0,66884.6,191.09885714285716,350,LUNCH BAG SUKI DESIGN ,High Value
15251.0,104849.9,944.5936936936937,111,60 CAKE CASES VINTAGE CHRISTMAS,High Value
15252.0,7407.8,168.35909090909092,44,FANCY FONTS BIRTHDAY WRAP,Middle Value
15253.0,9182.0,173.24528301886792,53,FUNKY DIVA PEN,Middle Value
15254.0,3003.6,166.86666666666667,18,BUBBLEGUM RING ASSORTED,Middle Value
15255.0,8908.5,189.54255319148936,47,RED RETROSPOT WRAP ,Middle Value
15256.0,984.5,164.08333333333334,6,AREA PATROLLED METAL SIGN,Low Value
15257.0,3171.5,453.07142857142856,7,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,Middle Value
15258.0,6231.6,183.28235294117647,34,MINIATURE ANTIQUE ROSE HOOK IVORY,Middle Value
15260.0,18107.7,235.16493506493507,77,HANGING HEART JAR T-LIGHT HOLDER,Middle Value
15261.0,2548.2,134.1157894736842,19,SET/6 COLLAGE PAPER CUPS,Middle Value
15262.0,1789.5,178.95,10,HANGING HEART JAR T-LIGHT HOLDER,Middle Value
15263.0,1565.1,130.42499999999998,12,CACTI T-LIGHT CANDLES,Low Value
15264.0,3937.4,171.1913043478261,23,CHRISTMAS RETROSPOT STAR WOOD,Middle Value
15265.0,15061.2,183.67317073170733,82,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
15266.0,1193.0,198.83333333333334,6,SET 3 WICKER STORAGE BASKETS ,Middle Value
15267.0,17173.6,1561.2363636363634,11,RED ROCKING HORSE HAND PAINTED,Middle Value
15269.0,4088.0,2044.0,2,CHILLI LIGHTS,Middle Value
15270.0,23794.9,580.3634146341464,41,LARGE CIRCULAR MIRROR MOBILE,Middle Value
15271.0,25070.7,91.49890510948906,274,60 CAKE CASES VINTAGE CHRISTMAS,Middle Value
15272.0,7219.4,114.59365079365078,63,ASSTD MULTICOLOUR CIRCLES MUG,Middle Value
15274.0,7165.7,152.46170212765958,47,WOODEN HEART CHRISTMAS SCANDINAVIAN,Middle Value
15275.0,6151.4,150.0341463414634,41,ANGEL DECORATION 3 BUTTONS ,Middle Value
15276.0,1353.1,26.021153846153844,52,PINK VINTAGE SPOT BEAKER,Middle Value
15277.0,2559.0,213.25,12,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
15279.0,2905.1,152.9,19,WHITE HEART CONFETTI IN TUBE,Middle Value
15280.0,1131.2,70.7,16,SET/20 STRAWBERRY PAPER NAPKINS ,Low Value
15281.0,23321.5,167.78057553956833,139,ETCHED GLASS COASTER,Middle Value
15286.0,2405.5,801.8333333333334,3,CHOCOLATE HOT WATER BOTTLE,Middle Value
15287.0,4866.9,243.34499999999997,20,SKULLS AND CROSSBONES WRAP,Middle Value
15288.0,23065.2,262.1045454545455,88,RECIPE BOX PANTRY YELLOW DESIGN,High Value
15289.0,9397.800000000001,162.03103448275863,58,CACTI T-LIGHT CANDLES,Middle Value
15290.0,79432.2,389.3735294117647,204,LAUREL HEART ANTIQUE SILVER,High Value
15291.0,46683.0,453.2330097087379,103,GARLAND WOODEN HAPPY EASTER,High Value
15292.0,1809.4,72.376,25,SMALL STRIPES CHOCOLATE GIFT BAG ,Low Value
15296.0,36728.6,189.3226804123711,194,WORLD WAR 2 GLIDERS ASSTD DESIGNS,High Value
15297.0,6419.4,164.6,39,VINTAGE SNAP CARDS,Middle Value
15298.0,47999.0,249.99479166666666,192,COLOUR GLASS. STAR T-LIGHT HOLDER,High Value
15299.0,45070.1,6438.585714285714,7,ASSORTED COLOUR T-LIGHT HOLDER,Middle Value
